COLCT_DE,COUNTRY_CD,CHNNEL_NM,NEWS_KWRD_NM,KWRD_FQ_CO,FILE_NM,BASE_DE
2017-12,US,NEWS,christmas,734
2017-12,US,NEWS,seoul,701
2017-12,US,NEWS,song,656
2017-12,US,NEWS,album,589
2017-12,US,NEWS,social,564
2018-01,US,NEWS,korean,2481
2018-01,US,NEWS,korea,2226
2018-01,US,NEWS,album,1327
2018-01,US,NEWS,music,1052
2018-01,US,NEWS,kpop,1001
2018-01,US,NEWS,bts,976
2018-01,US,NEWS,games,839
2018-01,US,NEWS,hyon,809
2018-01,US,NEWS,koreas,762
2018-01,US,NEWS,pyeongchang,731
2018-01,US,NEWS,chung,697
2018-01,US,NEWS,seoul,673
2018-01,US,NEWS,awards,657
2018-01,US,NEWS,song,649
2018-01,US,NEWS,pop,618
2018-01,US,NEWS,twitter,458
2018-01,US,NEWS,facebook,430
2018-02,US,NEWS,korea,16280
2018-02,US,NEWS,pyeongchang,12413
2018-02,US,NEWS,korean,10782
2018-02,US,NEWS,games,8261
2018-02,US,NEWS,ceremony,6692
2018-02,US,NEWS,facebook,5564
2018-02,US,NEWS,twitter,5218
2018-02,US,NEWS,gangneung,4838
2018-02,US,NEWS,koreas,3740
2018-02,US,NEWS,kpop,2665
2018-02,US,NEWS,music,1851
2018-02,US,NEWS,koreans,1759
2018-02,US,NEWS,fans,1631
2018-03,US,NEWS,korean,5634
2018-03,US,NEWS,korea,4964
2018-03,US,NEWS,kpop,1989
2018-03,US,NEWS,koreas,1747
2018-03,US,NEWS,music,1497
2018-03,US,NEWS,singers,1488
2018-03,US,NEWS,seoul,1467
2018-03,US,NEWS,performances,1324
2018-03,US,NEWS,redvelvet,1282
2018-03,US,NEWS,pop,1254
2018-03,US,NEWS,redvelvet,1015
2018-03,US,NEWS,facebook,879
2018-03,US,NEWS,gimpo,854
2018-03,US,NEWS,bts,821
2018-03,US,NEWS,perform,770
2018-03,US,NEWS,singer,755
2018-03,US,NEWS,artists,710
2018-03,US,NEWS,yougjoon,612
2018-04,US,NEWS,korean,24492
2018-04,US,NEWS,korea,15575
2018-04,US,NEWS,koreas,6875
2018-04,US,NEWS,seoul,4518
2018-04,US,NEWS,youngjoon,1996
2018-04,US,NEWS,kpop,1836
2018-04,US,NEWS,performance,1265
2018-05,US,NEWS,music,3744
2018-05,US,NEWS,billboard,3483
2018-05,US,NEWS,korea,3105
2018-05,US,NEWS,korean,3098
2018-05,US,NEWS,awards,3041
2018-05,US,NEWS,bts,2800
2018-05,US,NEWS,kpop,1862
2018-05,US,NEWS,album,1623
2018-05,US,NEWS,koreas,1196
2018-05,US,NEWS,facebook,1152
2018-05,US,NEWS,artist,1049
2018-05,US,NEWS,award,988
2018-05,US,NEWS,jackson,986
2018-05,US,NEWS,performance,858
2018-05,US,NEWS,twitter,786
2018-05,US,NEWS,song,756
2018-05,US,NEWS,songs,696
2018-05,US,NEWS,taylor,634
2018-05,US,NEWS,fans,627
2018-06,US,NEWS,music,939
2018-06,US,NEWS,bts,897
2018-06,US,NEWS,korean,891
2018-06,US,NEWS,facebook,769
2018-06,US,NEWS,korea,700
2018-06,US,NEWS,redvelvet,693
2018-06,US,NEWS,kpop,690
2018-06,US,NEWS,twitter,546
2018-06,US,NEWS,fans,437
2018-06,US,NEWS,album,345
2018-07,US,NEWS,kpop,1554
2018-07,US,NEWS,bts,1518
2018-07,US,NEWS,music,1042
2018-07,US,NEWS,facebook,953
2018-07,US,NEWS,korean,815
2018-07,US,NEWS,korea,642
2018-07,US,NEWS,album,576
2018-07,US,NEWS,song,494
2018-07,US,NEWS,fans,441
2018-07,US,NEWS,twice,441
2018-07,US,NEWS,twitter,426
2018-08,US,NEWS,kpop,1554
2018-08,US,NEWS,bts,1518
2018-08,US,NEWS,music,1042
2018-08,US,NEWS,facebook,953
2018-08,US,NEWS,korean,815
2018-08,US,NEWS,korea,642
2018-08,US,NEWS,album,576
2018-08,US,NEWS,song,494
2018-08,US,NEWS,fans,441
2018-08,US,NEWS,twice,441
2018-08,US,NEWS,twitter,426
2018-09,US,NEWS,kpop,1554
2018-09,US,NEWS,bts,1518
2018-09,US,NEWS,music,1042
2018-09,US,NEWS,facebook,953
2018-09,US,NEWS,korean,815
2018-09,US,NEWS,korea,642
2018-09,US,NEWS,album,576
2018-09,US,NEWS,song,494
2018-09,US,NEWS,fans,441
2018-09,US,NEWS,twice,441
2018-09,US,NEWS,twitter,426
2018-10,US,NEWS,kpop,1554
2018-10,US,NEWS,bts,1518
2018-10,US,NEWS,music,1042
2018-10,US,NEWS,facebook,953
2018-10,US,NEWS,korean,815
2018-10,US,NEWS,korea,642
2018-10,US,NEWS,album,576
2018-10,US,NEWS,song,494
2018-10,US,NEWS,fans,441
2018-10,US,NEWS,twice,441
2018-10,US,NEWS,twitter,426
2018-11,US,NEWS,kpop,1554
2018-11,US,NEWS,bts,1518
2018-11,US,NEWS,music,1042
2018-11,US,NEWS,facebook,953
2018-11,US,NEWS,korean,815
2018-11,US,NEWS,korea,642
2018-11,US,NEWS,album,576
2018-11,US,NEWS,song,494
2018-11,US,NEWS,fans,441
2018-11,US,NEWS,twice,441
2018-11,US,NEWS,twitter,426
2018-12,US,NEWS,kpop,1554
2018-12,US,NEWS,bts,1518
2018-12,US,NEWS,music,1042
2018-12,US,NEWS,facebook,953
2018-12,US,NEWS,korean,815
2018-12,US,NEWS,korea,642
2018-12,US,NEWS,album,576
2018-12,US,NEWS,song,494
2018-12,US,NEWS,fans,441
2018-12,US,NEWS,twice,441
2018-12,US,NEWS,twitter,426
2019-01,US,NEWS,awards,4747
2019-01,US,NEWS,kpop,3355
2019-01,US,NEWS,music,2955
2019-01,US,NEWS,bts,2675
2019-01,US,NEWS,redvelvet,2571
2019-01,US,NEWS,award,2374
2019-01,US,NEWS,song,1720
2019-01,US,NEWS,korean,1453
2019-01,US,NEWS,fans,1091
2019-01,US,NEWS,album,1016
2019-02,US,NEWS,kpop,2911
2019-02,US,NEWS,awards,2717
2019-02,US,NEWS,bts,2426
2019-02,US,NEWS,grammy,2412
2019-02,US,NEWS,music,2400
2019-02,US,NEWS,korean,1689
2019-02,US,NEWS,album,1550
2019-02,US,NEWS,korea,1305
2019-02,US,NEWS,grammys,1250
2019-02,US,NEWS,song,1197
2019-02,US,NEWS,redvelvet,1102
2019-02,US,NEWS,fans,837
2019-02,US,NEWS,pop,754
2019-02,US,NEWS,twitter,722
2019-03,US,NEWS,kpop,4431
2019-03,US,NEWS,bts,2818
2019-03,US,NEWS,music,2197
2019-03,US,NEWS,korean,1904
2019-03,US,NEWS,korea,1691
2019-03,US,NEWS,song,1188
2019-03,US,NEWS,seungri,1158
2019-03,US,NEWS,fans,912
2019-03,US,NEWS,album,904
2019-03,US,NEWS,singer,872
2019-03,US,NEWS,pop,748
2019-04,US,NEWS,music,5931
2019-04,US,NEWS,bts,5075
2019-04,US,NEWS,kpop,4278
2019-04,US,NEWS,awards,2373
2019-04,US,NEWS,album,2310
2019-04,US,NEWS,song,2268
2019-04,US,NEWS,fans,1973
2019-04,US,NEWS,blackpink,1946
2019-04,US,NEWS,korean,1897
2019-04,US,NEWS,harry,1386
2019-04,US,NEWS,instagram,1333
2019-04,US,NEWS,youtube,1204
2019-04,US,NEWS,pop,1127
2019-04,US,NEWS,songs,1118
2019-04,US,NEWS,performance,1101
2019-05,US,NEWS,bts,3210
2019-05,US,NEWS,kpop,2229
2019-05,US,NEWS,blackpink,1199
2019-05,US,NEWS,music,618
2019-05,US,NEWS,awards,455
2019-05,US,NEWS,billboard,416
2019-05,US,NEWS,fans,351
2019-05,US,NEWS,song,325
2019-05,US,NEWS,korean,298
2019-05,US,NEWS,instagram,260
2019-05,US,NEWS,album,226
2019-05,US,NEWS,performance,194
2019-05,US,NEWS,songs,172
2019-05,US,NEWS,taylor,169
2019-05,US,NEWS,straykids,168
2019-05,US,NEWS,itzy,160
2019-05,US,NEWS,fan,157
2019-05,US,NEWS,korea,148
2019-05,US,NEWS,straykids,146
2019-05,US,NEWS,twitter,145
2019-05,US,NEWS,pop,142
2019-05,US,NEWS,twice,138
2019-05,US,NEWS,tickets,126
2019-06,US,NEWS,bts,5734
2019-06,US,NEWS,korea,3766
2019-06,US,NEWS,korean,3532
2019-06,US,NEWS,kpop,3481
2019-06,US,NEWS,johnson,3027
2019-06,US,NEWS,music,2446
2019-06,US,NEWS,awards,2407
2019-06,US,NEWS,song,1669
2019-06,US,NEWS,seoul,1478
2019-06,US,NEWS,fans,1459
2019-06,US,NEWS,twitter,1190
2019-07,US,NEWS,bts,4113
2019-07,US,NEWS,kpop,3465
2019-07,US,NEWS,music,2894
2019-07,US,NEWS,fans,1580
2019-07,US,NEWS,song,1492
2019-07,US,NEWS,korean,1261
2019-07,US,NEWS,korea,886
2019-07,US,NEWS,taylor,803
2019-07,US,NEWS,twitter,766
2019-07,US,NEWS,album,765
2019-07,US,NEWS,instagram,739
2019-08,US,NEWS,bts,5960
2019-08,US,NEWS,music,4900
2019-08,US,NEWS,kpop,4866
2019-08,US,NEWS,awards,3884
2019-08,US,NEWS,korea,2839
2019-08,US,NEWS,fans,2542
2019-08,US,NEWS,mtv,2424
2019-08,US,NEWS,song,2371
2019-08,US,NEWS,korean,2321
2019-08,US,NEWS,twitter,1273
2019-09,US,NEWS,bts,4114
2019-09,US,NEWS,kpop,3313
2019-09,US,NEWS,music,2418
2019-09,US,NEWS,fans,2079
2019-09,US,NEWS,song,1525
2019-09,US,NEWS,album,1052
2019-09,US,NEWS,korean,1013
2019-09,US,NEWS,twitter,967
2019-09,US,NEWS,songs,913
2019-09,US,NEWS,fan,907
2019-09,US,NEWS,instagram,676
2019-10,US,NEWS,bts,1329
2019-10,US,NEWS,kpop,1282
2019-10,US,NEWS,blackpink,356
2019-10,US,NEWS,twice,314
2019-10,US,NEWS,album,258
2019-10,US,NEWS,sulli,249
2019-10,US,NEWS,bangtan,233
2019-10,US,NEWS,korean,212
2019-10,US,NEWS,redvelvet,204
2019-10,US,NEWS,fans,190
2019-10,US,NEWS,mamamoo,179
2019-10,US,NEWS,redvelvet,179
2019-10,US,NEWS,straykids,172
2019-10,US,NEWS,music,172
2019-10,US,NEWS,straykids,166
2019-10,US,NEWS,idol,165
2019-10,US,NEWS,pop,165
2019-10,US,NEWS,song,125
2019-10,US,NEWS,korea,110
2019-10,US,NEWS,itzy,103
2019-10,US,NEWS,songs,91
2019-10,US,NEWS,wendy,91
2019-10,US,NEWS,jimin,89
2019-10,US,NEWS,seventeen,84
2019-10,US,NEWS,instagram,82
2019-10,US,NEWS,jisoo,82
2019-10,US,NEWS,tzuyu,77
2019-10,US,NEWS,festival,76
2019-10,US,NEWS,jennie,76
2019-10,US,NEWS,twitter,70
2019-11,US,NEWS,kpop,2972
2019-11,US,NEWS,bts,2695
2019-11,US,NEWS,blackpink,547
2019-11,US,NEWS,korean,438
2019-11,US,NEWS,music,417
2019-11,US,NEWS,fans,403
2019-11,US,NEWS,mamamoo,384
2019-11,US,NEWS,album,346
2019-11,US,NEWS,straykids,274
2019-11,US,NEWS,korea,255
2019-11,US,NEWS,song,251
2019-11,US,NEWS,straykids,250
2019-11,US,NEWS,pop,240
2019-11,US,NEWS,songs,240
2019-11,US,NEWS,idol,229
2019-11,US,NEWS,itzy,189
2019-11,US,NEWS,twitter,189
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
