EXAMIN_DE,COUNTRY_CD,MUSIC_NM,MUSIC_KWRD_NM,KWRD_FQ_CO,FILE_NM,BASE_DE
2018,au,LOVE YOURSELF,tickets,4
2018,au,mini Album,teaser,2
2018,au,mini Album,album,1
2018,au,SQUARE UP,youtube,2
2018,au,SQUARE UP,blackpink,1
2018,au,SQUARE UP,kpop,1
2018,au,SQUARE UP,reaction,1
2018,au,SQUARE UP,square,1
2018,au,YOU NEVER WALK ALONE,bts,3
2018,au,YOU NEVER WALK ALONE,youtube,2
2018,au,YOU NEVER WALK ALONE,album,2
2018,au,YOU NEVER WALK ALONE,kpop,2
2018,gb,Album,album,233
2018,gb,Album,bts,210
2018,gb,Album,kpop,66
2018,gb,Album,albums,58
2018,gb,Album,youtube,33
2018,gb,Album,twice,27
2018,gb,Album,exo,22
2018,gb,Eyes On You,youtube,2
2018,gb,Eyes On You,jackson,2
2018,gb,Eyes On You,photocard,2
2018,gb,FULL ALBUM,youtube,6
2018,gb,FULL ALBUM,album,3
2018,gb,FULL ALBUM,bts,2
2018,gb,LOVE YOURSELF,bts,103
2018,gb,LOVE YOURSELF,youtube,35
2018,gb,LOVE YOURSELF,taehyung,16
2018,gb,LOVE YOURSELF,btstwt,15
2018,gb,LOVE YOURSELF,album,15
2018,gb,LOVE YOURSELF,btswallpaper,8
2018,gb,mini Album,album,9
2018,gb,mini Album,youtube,7
2018,gb,mini Album,bts,3
2018,gb,mini Album,jeojang,2
2018,gb,mini Album,lightstick,2
2018,gb,mini Album,blackpink,2
2018,gb,SQUARE UP,youtube,4
2018,gb,SQUARE UP,blackpink,3
2018,gb,SQUARE UP,square,3
2018,gb,SQUARE UP,lisa,1
2018,gb,SQUARE UP,jennie,1
2018,gb,YOU NEVER WALK ALONE,album,4
2018,gb,YOU NEVER WALK ALONE,bts,4
2018,gb,YOU NEVER WALK ALONE,army,2
2018,gb,YOU NEVER WALK ALONE,youtube,2
2018,id,Album,album,1663
2018,id,Album,exo,276
2018,id,Album,bts,250
2018,id,Album,twice,130
2018,id,Eyes On You,photocard,23
2018,id,Eyes On You,youtube,18
2018,id,Eyes On You,jackson,14
2018,id,FULL ALBUM,album,29
2018,id,FULL ALBUM,youtube,8
2018,id,FULL ALBUM,exo,8
2018,id,FULL ALBUM,bts,6
2018,id,FULL ALBUM,straykids,6
2018,id,LOVE YOURSELF,bts,304
2018,id,LOVE YOURSELF,youtube,170
2018,id,LOVE YOURSELF,album,80
2018,id,LOVE YOURSELF,seoul,30
2018,id,mini Album,album,417
2018,id,mini Album,twice,66
2018,id,SQUARE UP,blackpink,38
2018,id,SQUARE UP,youtube,23
2018,id,SQUARE UP,square,20
2018,id,SQUARE UP,mbc,8
2018,id,SQUARE UP,album,7
2018,id,SQUARE UP,radio,6
2018,id,SQUARE UP,blackpinkofficial,5
2018,id,SQUARE UP,blinks,3
2018,id,YOU NEVER WALK ALONE,youtube,10
2018,id,YOU NEVER WALK ALONE,bts,5
2018,id,YOU NEVER WALK ALONE,awards,4
2018,id,YOU NEVER WALK ALONE,melon,4
2018,id,YOU NEVER WALK ALONE,music,4
2018,us,Album,album,1571
2018,us,Album,bts,1294
2018,us,Album,albums,474
2018,us,Album,kpop,441
2018,us,Album,amp,165
2018,us,Album,exo,161
2018,us,Album,billboard,138
2018,us,Album,btstwt,128
2018,us,Eyes On You,jackson,22
2018,us,Eyes On You,album,12
2018,us,Eyes On You,tickets,11
2018,us,Eyes On You,youtube,10
2018,us,Eyes On You,youngjae,7
2018,us,FULL ALBUM,album,21
2018,us,FULL ALBUM,youtube,14
2018,us,FULL ALBUM,bts,6
2018,us,FULL ALBUM,exo,5
2018,us,FULL ALBUM,blackpink,3
2018,us,FULL ALBUM,amp,2
2018,us,LOVE YOURSELF,bts,247
2018,us,LOVE YOURSELF,youtube,204
2018,us,LOVE YOURSELF,comeback,50
2018,us,LOVE YOURSELF,album,25
2018,us,mini Album,album,38
2018,us,mini Album,youtube,13
2018,us,mini Album,twice,10
2018,us,mini Album,blackpink,6
2018,us,mini Album,song,4
2018,us,SQUARE UP,blackpink,26
2018,us,SQUARE UP,square,11
2018,us,SQUARE UP,youtube,6
2018,us,SQUARE UP,blinks,5
2018,us,SQUARE UP,ygofficialblink,5
2018,us,SQUARE UP,albums,4
2018,us,SQUARE UP,koreaboo,2
2018,us,YOU NEVER WALK ALONE,bts,27
2018,us,YOU NEVER WALK ALONE,youtube,18
2018,us,YOU NEVER WALK ALONE,music,7
2018,us,YOU NEVER WALK ALONE,melon,6
2018,vn,Album,album,62
2018,vn,Album,bts,35
2018,vn,Album,youtube,17
2018,vn,Album,kpop,13
2018,vn,Album,jackson,11
2018,vn,Album,albums,8
2018,vn,Eyes On You,jackson,4
2018,vn,Eyes On You,fancam,2
2018,vn,FULL ALBUM,album,4
2018,vn,FULL ALBUM,blackpink,2
2018,vn,FULL ALBUM,bts,2
2018,vn,FULL ALBUM,square,1
2018,vn,FULL ALBUM,photobook,1
2018,vn,LOVE YOURSELF,bts,68
2018,vn,LOVE YOURSELF,youtube,30
2018,vn,LOVE YOURSELF,album,10
2018,vn,LOVE YOURSELF,seoul,8
2018,vn,mini Album,album,1
2018,vn,SQUARE UP,album,4
2018,vn,SQUARE UP,blackpink,4
2018,vn,SQUARE UP,kpop,4
2018,vn,SQUARE UP,idols,3
2018,vn,SQUARE UP,music,2
2018,vn,SQUARE UP,square,2
2018,vn,SQUARE UP,bts,1
2018,vn,SQUARE UP,exo,1
2018,vn,SQUARE UP,twice,1
2018,vn,YOU NEVER WALK ALONE,bts,4
2018,vn,YOU NEVER WALK ALONE,youtube,4
2018,vn,YOU NEVER WALK ALONE,melon,3
2018,vn,YOU NEVER WALK ALONE,music,2
2019,au,Album,album,102
2019,au,Album,bts,80
2019,au,Album,albums,36
